CPT,LOCALITY,YEAR,COUNTY,ASC_BASE_AMOUNT,ASC_120PCT
26685,04,2022,MiamiDade,1320.55,1584.66
26686,04,2022,MiamiDade,1320.55,1584.66
26700,04,2022,MiamiDade,103.53,124.24
26705,04,2022,MiamiDade,719.62,863.54
26706,04,2022,MiamiDade,1320.55,1584.66
26715,04,2022,MiamiDade,1320.55,1584.66
26720,04,2022,MiamiDade,103.53,124.24
26725,04,2022,MiamiDade,103.53,124.24
26727,04,2022,MiamiDade,1320.55,1584.66
26735,04,2022,MiamiDade,1320.55,1584.66
26740,04,2022,MiamiDade,103.53,124.24
26742,04,2022,MiamiDade,719.62,863.54
26746,04,2022,MiamiDade,1320.55,1584.66
26750,04,2022,MiamiDade,103.53,124.24
26755,04,2022,MiamiDade,103.53,124.24
26756,04,2022,MiamiDade,1320.55,1584.66
26765,04,2022,MiamiDade,1320.55,1584.66
26770,04,2022,MiamiDade,103.53,124.24
26775,04,2022,MiamiDade,121.17,145.4
26776,04,2022,MiamiDade,1320.55,1584.66
26785,04,2022,MiamiDade,1320.55,1584.66
26820,04,2022,MiamiDade,4063.63,4876.36
26841,04,2022,MiamiDade,2910.45,3492.54
26842,04,2022,MiamiDade,2910.45,3492.54
26843,04,2022,MiamiDade,3945.45,4734.54
26844,04,2022,MiamiDade,4525.87,5431.04
26850,04,2022,MiamiDade,2910.45,3492.54
26852,04,2022,MiamiDade,2910.45,3492.54
26860,04,2022,MiamiDade,1320.55,1584.66
26862,04,2022,MiamiDade,1320.55,1584.66
26910,04,2022,MiamiDade,1320.55,1584.66
26951,04,2022,MiamiDade,1320.55,1584.66
26952,04,2022,MiamiDade,1320.55,1584.66
26990,04,2022,MiamiDade,1320.55,1584.66
26991,04,2022,MiamiDade,719.62,863.54
27001,04,2022,MiamiDade,1320.55,1584.66
27035,04,2022,MiamiDade,1320.55,1584.66
27041,04,2022,MiamiDade,590.27,708.32
27045,04,2022,MiamiDade,989.19,1187.03
27047,04,2022,MiamiDade,989.19,1187.03
27062,04,2022,MiamiDade,1320.55,1584.66
27066,04,2022,MiamiDade,1320.55,1584.66
27080,04,2022,MiamiDade,1320.55,1584.66
27087,04,2022,MiamiDade,1320.55,1584.66
27097,04,2022,MiamiDade,1320.55,1584.66
27130,04,2022,MiamiDade,8760.91,10513.09
27197,04,2022,MiamiDade,103.53,124.24
27200,04,2022,MiamiDade,103.53,124.24
27220,04,2022,MiamiDade,103.53,124.24
27230,04,2022,MiamiDade,103.53,124.24
27238,04,2022,MiamiDade,719.62,863.54
27246,04,2022,MiamiDade,103.53,124.24
27250,04,2022,MiamiDade,103.53,124.24
27252,04,2022,MiamiDade,719.62,863.54
27265,04,2022,MiamiDade,103.53,124.24
27266,04,2022,MiamiDade,719.62,863.54
27267,04,2022,MiamiDade,1320.55,1584.66
27279,04,2022,MiamiDade,13150.74,15780.89
27301,04,2022,MiamiDade,989.19,1187.03
27305,04,2022,MiamiDade,1320.55,1584.66
27310,04,2022,MiamiDade,1320.55,1584.66
27324,04,2022,MiamiDade,989.19,1187.03
27327,04,2022,MiamiDade,590.27,708.32
27328,04,2022,MiamiDade,989.19,1187.03
27329,04,2022,MiamiDade,989.19,1187.03
27331,04,2022,MiamiDade,1320.55,1584.66
27333,04,2022,MiamiDade,1320.55,1584.66
27334,04,2022,MiamiDade,1320.55,1584.66
27335,04,2022,MiamiDade,2910.45,3492.54
27337,04,2022,MiamiDade,989.19,1187.03
27339,04,2022,MiamiDade,989.19,1187.03
27340,04,2022,MiamiDade,1320.55,1584.66
27345,04,2022,MiamiDade,1320.55,1584.66
27347,04,2022,MiamiDade,1320.55,1584.66
27350,04,2022,MiamiDade,2910.45,3492.54
27355,04,2022,MiamiDade,1320.55,1584.66
27372,04,2022,MiamiDade,989.19,1187.03
27380,04,2022,MiamiDade,2910.45,3492.54
27381,04,2022,MiamiDade,3834.07,4600.88
27385,04,2022,MiamiDade,2910.45,3492.54
27386,04,2022,MiamiDade,2910.45,3492.54
27403,04,2022,MiamiDade,3789.01,4546.81
27405,04,2022,MiamiDade,2910.45,3492.54
27407,04,2022,MiamiDade,3789.01,4546.81
27412,04,2022,MiamiDade,4669.55,5603.46
27415,04,2022,MiamiDade,10085.43,12102.52
27416,04,2022,MiamiDade,2910.45,3492.54
27418,04,2022,MiamiDade,2910.45,3492.54
27420,04,2022,MiamiDade,2910.45,3492.54
27422,04,2022,MiamiDade,2910.45,3492.54
27424,04,2022,MiamiDade,2910.45,3492.54
27425,04,2022,MiamiDade,1320.55,1584.66
27427,04,2022,MiamiDade,3847.67,4617.2
27428,04,2022,MiamiDade,7600.12,9120.14
27429,04,2022,MiamiDade,10284.97,12341.96
27430,04,2022,MiamiDade,2910.45,3492.54
27437,04,2022,MiamiDade,2910.45,3492.54
27441,04,2022,MiamiDade,5837.87,7005.44
27446,04,2022,MiamiDade,8583.56,10300.27
27447,04,2022,MiamiDade,8702.37,10442.84
27496,04,2022,MiamiDade,1320.55,1584.66
27498,04,2022,MiamiDade,719.62,863.54
27500,04,2022,MiamiDade,103.53,124.24
27502,04,2022,MiamiDade,719.62,863.54
27508,04,2022,MiamiDade,103.53,124.24
27509,04,2022,MiamiDade,4195.98,5035.18
27510,04,2022,MiamiDade,719.62,863.54
27516,04,2022,MiamiDade,103.53,124.24
27520,04,2022,MiamiDade,103.53,124.24
27524,04,2022,MiamiDade,2910.45,3492.54
27530,04,2022,MiamiDade,103.53,124.24
27532,04,2022,MiamiDade,1320.55,1584.66
27538,04,2022,MiamiDade,103.53,124.24
27552,04,2022,MiamiDade,719.62,863.54
27560,04,2022,MiamiDade,103.53,124.24
27562,04,2022,MiamiDade,103.53,124.24
27566,04,2022,MiamiDade,2910.45,3492.54
27570,04,2022,MiamiDade,719.62,863.54
27600,04,2022,MiamiDade,1320.55,1584.66
27602,04,2022,MiamiDade,1320.55,1584.66
27603,04,2022,MiamiDade,989.19,1187.03
27604,04,2022,MiamiDade,1320.55,1584.66
27605,04,2022,MiamiDade,719.62,863.54
27610,04,2022,MiamiDade,1320.55,1584.66
27614,04,2022,MiamiDade,989.19,1187.03
27619,04,2022,MiamiDade,989.19,1187.03
27620,04,2022,MiamiDade,1320.55,1584.66
27630,04,2022,MiamiDade,1320.55,1584.66
27632,04,2022,MiamiDade,989.19,1187.03
27635,04,2022,MiamiDade,1320.55,1584.66
27638,04,2022,MiamiDade,2910.45,3492.54
27640,04,2022,MiamiDade,1320.55,1584.66
27641,04,2022,MiamiDade,1320.55,1584.66
27650,04,2022,MiamiDade,2910.45,3492.54
27652,04,2022,MiamiDade,4104.44,4925.33
27654,04,2022,MiamiDade,3789.01,4546.81
27658,04,2022,MiamiDade,1320.55,1584.66
27659,04,2022,MiamiDade,2910.45,3492.54
27664,04,2022,MiamiDade,2910.45,3492.54
27665,04,2022,MiamiDade,2910.45,3492.54
27675,04,2022,MiamiDade,1320.55,1584.66
27680,04,2022,MiamiDade,1320.55,1584.66
27685,04,2022,MiamiDade,1320.55,1584.66
27687,04,2022,MiamiDade,1320.55,1584.66
27690,04,2022,MiamiDade,2910.45,3492.54
27691,04,2022,MiamiDade,2910.45,3492.54
27695,04,2022,MiamiDade,3808.0,4569.6
27696,04,2022,MiamiDade,3789.01,4546.81
27698,04,2022,MiamiDade,3788.16,4545.79
27700,04,2022,MiamiDade,3778.81,4534.57
27704,04,2022,MiamiDade,1320.55,1584.66
27707,04,2022,MiamiDade,1320.55,1584.66
27709,04,2022,MiamiDade,7689.93,9227.92
27720,04,2022,MiamiDade,4205.9,5047.08
27726,04,2022,MiamiDade,3929.3,4715.16
27750,04,2022,MiamiDade,103.53,124.24
27752,04,2022,MiamiDade,719.62,863.54
27756,04,2022,MiamiDade,3789.01,4546.81
27758,04,2022,MiamiDade,8241.34,9889.61
27759,04,2022,MiamiDade,8048.63,9658.36
27760,04,2022,MiamiDade,103.53,124.24
27762,04,2022,MiamiDade,719.62,863.54
27766,04,2022,MiamiDade,2910.45,3492.54
27767,04,2022,MiamiDade,103.53,124.24
27768,04,2022,MiamiDade,1031.44,1237.73
27769,04,2022,MiamiDade,3789.01,4546.81
27780,04,2022,MiamiDade,103.53,124.24
27781,04,2022,MiamiDade,719.62,863.54
27784,04,2022,MiamiDade,2910.45,3492.54
27786,04,2022,MiamiDade,103.53,124.24
27788,04,2022,MiamiDade,103.53,124.24
27792,04,2022,MiamiDade,3887.64,4665.17
27808,04,2022,MiamiDade,103.53,124.24
27810,04,2022,MiamiDade,719.62,863.54
27814,04,2022,MiamiDade,3909.45,4691.34
27816,04,2022,MiamiDade,103.53,124.24
27818,04,2022,MiamiDade,719.62,863.54
27822,04,2022,MiamiDade,3912.86,4695.43
27823,04,2022,MiamiDade,3872.05,4646.46
27824,04,2022,MiamiDade,103.53,124.24
27825,04,2022,MiamiDade,719.62,863.54
27826,04,2022,MiamiDade,3876.58,4651.9
27827,04,2022,MiamiDade,8306.14,9967.37
27828,04,2022,MiamiDade,8250.43,9900.52
27829,04,2022,MiamiDade,3946.87,4736.24
27840,04,2022,MiamiDade,103.53,124.24
27842,04,2022,MiamiDade,953.73,1144.48
27860,04,2022,MiamiDade,1320.55,1584.66
27870,04,2022,MiamiDade,8640.4,10368.48
27892,04,2022,MiamiDade,1320.55,1584.66
28001,04,2022,MiamiDade,100.11,120.13
28002,04,2022,MiamiDade,719.62,863.54
28003,04,2022,MiamiDade,1320.55,1584.66
28005,04,2022,MiamiDade,1320.55,1584.66
28008,04,2022,MiamiDade,1320.55,1584.66
28020,04,2022,MiamiDade,1320.55,1584.66
28022,04,2022,MiamiDade,1320.55,1584.66
28035,04,2022,MiamiDade,800.8,960.96
28039,04,2022,MiamiDade,989.19,1187.03
28041,04,2022,MiamiDade,989.19,1187.03
28043,04,2022,MiamiDade,590.27,708.32
28045,04,2022,MiamiDade,989.19,1187.03
28055,04,2022,MiamiDade,800.8,960.96
28060,04,2022,MiamiDade,1320.55,1584.66
28062,04,2022,MiamiDade,1320.55,1584.66
28080,04,2022,MiamiDade,719.62,863.54
28086,04,2022,MiamiDade,1320.55,1584.66
28090,04,2022,MiamiDade,719.62,863.54
28092,04,2022,MiamiDade,719.62,863.54
28100,04,2022,MiamiDade,1320.55,1584.66
28104,04,2022,MiamiDade,1320.55,1584.66
28110,04,2022,MiamiDade,1320.55,1584.66
28111,04,2022,MiamiDade,1320.55,1584.66
28112,04,2022,MiamiDade,1320.55,1584.66
28113,04,2022,MiamiDade,1320.55,1584.66
28116,04,2022,MiamiDade,1320.55,1584.66
28118,04,2022,MiamiDade,1320.55,1584.66
28119,04,2022,MiamiDade,1320.55,1584.66
28120,04,2022,MiamiDade,1320.55,1584.66
28122,04,2022,MiamiDade,1320.55,1584.66
28124,04,2022,MiamiDade,289.24,347.09
28126,04,2022,MiamiDade,1320.55,1584.66
28153,04,2022,MiamiDade,1320.55,1584.66
28190,04,2022,MiamiDade,168.64,202.37
28192,04,2022,MiamiDade,590.27,708.32
28193,04,2022,MiamiDade,590.27,708.32
28200,04,2022,MiamiDade,1320.55,1584.66
28202,04,2022,MiamiDade,3768.89,4522.67
28208,04,2022,MiamiDade,1320.55,1584.66
28220,04,2022,MiamiDade,275.47,330.56
28226,04,2022,MiamiDade,1320.55,1584.66
28230,04,2022,MiamiDade,269.09,322.91
28232,04,2022,MiamiDade,247.25,296.7
28234,04,2022,MiamiDade,719.62,863.54
28250,04,2022,MiamiDade,1320.55,1584.66
28270,04,2022,MiamiDade,1320.55,1584.66
28285,04,2022,MiamiDade,1320.55,1584.66
28286,04,2022,MiamiDade,1320.55,1584.66
28288,04,2022,MiamiDade,1320.55,1584.66
28289,04,2022,MiamiDade,1320.55,1584.66
28291,04,2022,MiamiDade,4397.48,5276.98
28292,04,2022,MiamiDade,1320.55,1584.66
28295,04,2022,MiamiDade,1320.55,1584.66
28296,04,2022,MiamiDade,1320.55,1584.66
28297,04,2022,MiamiDade,4257.2,5108.64
28298,04,2022,MiamiDade,3765.49,4518.59
28299,04,2022,MiamiDade,3801.19,4561.43
28300,04,2022,MiamiDade,4104.73,4925.68
28308,04,2022,MiamiDade,1320.55,1584.66
28322,04,2022,MiamiDade,4048.89,4858.67
28400,04,2022,MiamiDade,103.53,124.24
28405,04,2022,MiamiDade,103.53,124.24
28415,04,2022,MiamiDade,4103.59,4924.31
28430,04,2022,MiamiDade,103.53,124.24
28435,04,2022,MiamiDade,719.62,863.54
28436,04,2022,MiamiDade,3789.01,4546.81
28445,04,2022,MiamiDade,4079.22,4895.06
28450,04,2022,MiamiDade,103.53,124.24
28465,04,2022,MiamiDade,3848.53,4618.24
28470,04,2022,MiamiDade,103.53,124.24
28475,04,2022,MiamiDade,103.53,124.24
28476,04,2022,MiamiDade,1320.55,1584.66
28485,04,2022,MiamiDade,3915.98,4699.18
28490,04,2022,MiamiDade,96.08,115.3
28496,04,2022,MiamiDade,1320.55,1584.66
28505,04,2022,MiamiDade,1320.55,1584.66
28510,04,2022,MiamiDade,76.26,91.51
28515,04,2022,MiamiDade,103.53,124.24
28525,04,2022,MiamiDade,1320.55,1584.66
28530,04,2022,MiamiDade,72.22,86.66
28545,04,2022,MiamiDade,1320.55,1584.66
28585,04,2022,MiamiDade,4169.34,5003.21
28606,04,2022,MiamiDade,1320.55,1584.66
28615,04,2022,MiamiDade,3983.14,4779.77
28636,04,2022,MiamiDade,1320.55,1584.66
28645,04,2022,MiamiDade,1320.55,1584.66
28660,04,2022,MiamiDade,71.89,86.27
28705,04,2022,MiamiDade,12006.88,14408.26
28715,04,2022,MiamiDade,8918.95,10702.74
28725,04,2022,MiamiDade,8437.46,10124.95
28730,04,2022,MiamiDade,8957.61,10749.13
28740,04,2022,MiamiDade,4368.58,5242.3
28750,04,2022,MiamiDade,4212.42,5054.9
28755,04,2022,MiamiDade,2910.45,3492.54
28810,04,2022,MiamiDade,1320.55,1584.66
28820,04,2022,MiamiDade,1320.55,1584.66
28825,04,2022,MiamiDade,1320.55,1584.66
28890,04,2022,MiamiDade,180.73,216.88
29035,04,2022,MiamiDade,121.17,145.4
29055,04,2022,MiamiDade,121.17,145.4
29058,04,2022,MiamiDade,68.87,82.64
29065,04,2022,MiamiDade,59.8,71.76
29075,04,2022,MiamiDade,54.76,65.71
29085,04,2022,MiamiDade,59.13,70.96
29086,04,2022,MiamiDade,51.4,61.68
29105,04,2022,MiamiDade,48.71,58.45
29325,04,2022,MiamiDade,121.17,145.4
29345,04,2022,MiamiDade,77.26,92.71
29355,04,2022,MiamiDade,78.61,94.33
29358,04,2022,MiamiDade,99.43,119.32
29365,04,2022,MiamiDade,73.23,87.88
29405,04,2022,MiamiDade,47.36,56.83
29425,04,2022,MiamiDade,43.67,52.4
29435,04,2022,MiamiDade,64.17,77.0
29445,04,2022,MiamiDade,60.14,72.17
29450,04,2022,MiamiDade,65.51,78.61
29505,04,2022,MiamiDade,58.79,70.55
29515,04,2022,MiamiDade,41.65,49.98
29540,04,2022,MiamiDade,13.11,15.73
29580,04,2022,MiamiDade,42.66,51.19
29700,04,2022,MiamiDade,38.3,45.96
29705,04,2022,MiamiDade,32.92,39.5
29730,04,2022,MiamiDade,33.6,40.32
29740,04,2022,MiamiDade,52.07,62.48
29805,04,2022,MiamiDade,1320.55,1584.66
29806,04,2022,MiamiDade,2910.45,3492.54
29807,04,2022,MiamiDade,2910.45,3492.54
29819,04,2022,MiamiDade,1320.55,1584.66
29820,04,2022,MiamiDade,2910.45,3492.54
29821,04,2022,MiamiDade,1320.55,1584.66
29822,04,2022,MiamiDade,1320.55,1584.66
29823,04,2022,MiamiDade,1320.55,1584.66
29824,04,2022,MiamiDade,1320.55,1584.66
29825,04,2022,MiamiDade,1320.55,1584.66
29827,04,2022,MiamiDade,2910.45,3492.54
29828,04,2022,MiamiDade,2910.45,3492.54
29837,04,2022,MiamiDade,1320.55,1584.66
29838,04,2022,MiamiDade,1320.55,1584.66
29840,04,2022,MiamiDade,1320.55,1584.66
29843,04,2022,MiamiDade,1320.55,1584.66
29844,04,2022,MiamiDade,1320.55,1584.66
29845,04,2022,MiamiDade,1320.55,1584.66
29846,04,2022,MiamiDade,1320.55,1584.66
29847,04,2022,MiamiDade,2910.45,3492.54
29848,04,2022,MiamiDade,719.62,863.54
29850,04,2022,MiamiDade,719.62,863.54
29851,04,2022,MiamiDade,719.62,863.54
29855,04,2022,MiamiDade,4406.84,5288.21
29856,04,2022,MiamiDade,8061.14,9673.37
29862,04,2022,MiamiDade,2910.45,3492.54
29863,04,2022,MiamiDade,1320.55,1584.66
29866,04,2022,MiamiDade,2910.45,3492.54
29867,04,2022,MiamiDade,9481.16,11377.39
29870,04,2022,MiamiDade,1320.55,1584.66
29871,04,2022,MiamiDade,1320.55,1584.66
29873,04,2022,MiamiDade,1320.55,1584.66
29874,04,2022,MiamiDade,1320.55,1584.66
29875,04,2022,MiamiDade,1320.55,1584.66
29876,04,2022,MiamiDade,1320.55,1584.66
29877,04,2022,MiamiDade,1320.55,1584.66
29879,04,2022,MiamiDade,1320.55,1584.66
29880,04,2022,MiamiDade,1320.55,1584.66
29881,04,2022,MiamiDade,1320.55,1584.66
29882,04,2022,MiamiDade,1320.55,1584.66
29883,04,2022,MiamiDade,1320.55,1584.66
29884,04,2022,MiamiDade,1320.55,1584.66
29885,04,2022,MiamiDade,3766.34,4519.61
29886,04,2022,MiamiDade,1320.55,1584.66
29887,04,2022,MiamiDade,2910.45,3492.54
29888,04,2022,MiamiDade,4004.4,4805.28
29889,04,2022,MiamiDade,8011.11,9613.33
29891,04,2022,MiamiDade,1320.55,1584.66
29892,04,2022,MiamiDade,2910.45,3492.54
29894,04,2022,MiamiDade,1320.55,1584.66
29895,04,2022,MiamiDade,1320.55,1584.66
29897,04,2022,MiamiDade,1320.55,1584.66
29898,04,2022,MiamiDade,1320.55,1584.66
29900,04,2022,MiamiDade,1320.55,1584.66
29901,04,2022,MiamiDade,1320.55,1584.66
29902,04,2022,MiamiDade,719.62,863.54
29904,04,2022,MiamiDade,1320.55,1584.66
29905,04,2022,MiamiDade,3840.59,4608.71
29906,04,2022,MiamiDade,1320.55,1584.66
29907,04,2022,MiamiDade,7600.12,9120.14
29914,04,2022,MiamiDade,2910.45,3492.54
29915,04,2022,MiamiDade,2910.45,3492.54
29916,04,2022,MiamiDade,2910.45,3492.54
34490,04,2022,MiamiDade,1356.89,1628.27
35207,04,2022,MiamiDade,1356.89,1628.27
35875,04,2022,MiamiDade,2353.04,2823.65
36589,04,2022,MiamiDade,271.51,325.81
36640,04,2022,MiamiDade,1356.89,1628.27
36904,04,2022,MiamiDade,2867.08,3440.5
38220,04,2022,MiamiDade,112.54,135.05
38230,04,2022,MiamiDade,685.13,822.16
38500,04,2022,MiamiDade,1169.34,1403.21
49560,04,2022,MiamiDade,1397.32,1676.78
62264,04,2022,MiamiDade,413.5,496.2
62267,04,2022,MiamiDade,312.58,375.1
62268,04,2022,MiamiDade,413.5,496.2
62272,04,2022,MiamiDade,318.97,382.76
62273,04,2022,MiamiDade,318.97,382.76
62281,04,2022,MiamiDade,413.5,496.2
62282,04,2022,MiamiDade,413.5,496.2
62287,04,2022,MiamiDade,800.8,960.96
62320,04,2022,MiamiDade,318.97,382.76
62321,04,2022,MiamiDade,318.97,382.76
62322,04,2022,MiamiDade,318.97,382.76
62323,04,2022,MiamiDade,318.97,382.76
62324,04,2022,MiamiDade,413.5,496.2
62325,04,2022,MiamiDade,413.5,496.2
62326,04,2022,MiamiDade,413.5,496.2
62327,04,2022,MiamiDade,413.5,496.2
62350,04,2022,MiamiDade,3507.46,4208.95
62362,04,2022,MiamiDade,14045.66,16854.79
62368,04,2022,MiamiDade,18.47,22.16
62380,04,2022,MiamiDade,2910.45,3492.54
63001,04,2022,MiamiDade,2910.45,3492.54
63003,04,2022,MiamiDade,2910.45,3492.54
63005,04,2022,MiamiDade,2910.45,3492.54
63020,04,2022,MiamiDade,2910.45,3492.54
63030,04,2022,MiamiDade,2910.45,3492.54
63042,04,2022,MiamiDade,2910.45,3492.54
63045,04,2022,MiamiDade,2910.45,3492.54
63046,04,2022,MiamiDade,2910.45,3492.54
63047,04,2022,MiamiDade,2910.45,3492.54
63056,04,2022,MiamiDade,2910.45,3492.54
63650,04,2022,MiamiDade,4436.35,5323.62
63655,04,2022,MiamiDade,16641.44,19969.73
63661,04,2022,MiamiDade,800.8,960.96
63662,04,2022,MiamiDade,1819.81,2183.77
63685,04,2022,MiamiDade,23708.04,28449.65
63688,04,2022,MiamiDade,2514.27,3017.12
64400,04,2022,MiamiDade,81.97,98.36
64405,04,2022,MiamiDade,36.62,43.94
64416,04,2022,MiamiDade,413.5,496.2
64417,04,2022,MiamiDade,413.5,496.2
64418,04,2022,MiamiDade,47.03,56.44
64420,04,2022,MiamiDade,318.97,382.76
64421,04,2022,MiamiDade,413.5,496.2
64425,04,2022,MiamiDade,74.91,89.89
64450,04,2022,MiamiDade,47.7,57.24
64451,04,2022,MiamiDade,318.97,382.76
64454,04,2022,MiamiDade,169.65,203.58
64455,04,2022,MiamiDade,21.83,26.2
64479,04,2022,MiamiDade,413.5,496.2
64483,04,2022,MiamiDade,413.5,496.2
64490,04,2022,MiamiDade,413.5,496.2
64493,04,2022,MiamiDade,413.5,496.2
64505,04,2022,MiamiDade,85.67,102.8
64510,04,2022,MiamiDade,413.5,496.2
64520,04,2022,MiamiDade,413.5,496.2
64530,04,2022,MiamiDade,413.5,496.2
64555,04,2022,MiamiDade,4742.57,5691.08
64590,04,2022,MiamiDade,17892.51,21471.01
64595,04,2022,MiamiDade,2909.43,3491.32
64600,04,2022,MiamiDade,413.5,496.2
64610,04,2022,MiamiDade,800.8,960.96
64615,04,2022,MiamiDade,71.89,86.27
64616,04,2022,MiamiDade,69.53,83.44
64624,04,2022,MiamiDade,800.8,960.96
64625,04,2022,MiamiDade,800.8,960.96
64628,04,2022,MiamiDade,9142.36,10970.83
64632,04,2022,MiamiDade,44.68,53.62
64633,04,2022,MiamiDade,800.8,960.96
64635,04,2022,MiamiDade,800.8,960.96
64640,04,2022,MiamiDade,176.37,211.64
64681,04,2022,MiamiDade,413.5,496.2
64702,04,2022,MiamiDade,800.8,960.96
64704,04,2022,MiamiDade,800.8,960.96
64708,04,2022,MiamiDade,800.8,960.96
64712,04,2022,MiamiDade,800.8,960.96
64713,04,2022,MiamiDade,800.8,960.96
64714,04,2022,MiamiDade,800.8,960.96
64716,04,2022,MiamiDade,800.8,960.96
64718,04,2022,MiamiDade,800.8,960.96
64719,04,2022,MiamiDade,800.8,960.96
64721,04,2022,MiamiDade,800.8,960.96
64722,04,2022,MiamiDade,800.8,960.96
64726,04,2022,MiamiDade,800.8,960.96
64772,04,2022,MiamiDade,800.8,960.96
64774,04,2022,MiamiDade,800.8,960.96
64776,04,2022,MiamiDade,800.8,960.96
64782,04,2022,MiamiDade,800.8,960.96
64784,04,2022,MiamiDade,800.8,960.96
64788,04,2022,MiamiDade,800.8,960.96
64790,04,2022,MiamiDade,800.8,960.96
64795,04,2022,MiamiDade,800.8,960.96
64802,04,2022,MiamiDade,800.8,960.96
64831,04,2022,MiamiDade,800.8,960.96
64834,04,2022,MiamiDade,2422.73,2907.28
64835,04,2022,MiamiDade,2422.73,2907.28
64836,04,2022,MiamiDade,2422.73,2907.28
64856,04,2022,MiamiDade,2422.73,2907.28
64857,04,2022,MiamiDade,2422.73,2907.28
64861,04,2022,MiamiDade,800.8,960.96
64890,04,2022,MiamiDade,3154.05,3784.86
64891,04,2022,MiamiDade,3154.05,3784.86
64892,04,2022,MiamiDade,3609.14,4330.97
64893,04,2022,MiamiDade,2422.73,2907.28
64895,04,2022,MiamiDade,2422.73,2907.28
64896,04,2022,MiamiDade,2422.73,2907.28
64897,04,2022,MiamiDade,2422.73,2907.28
64898,04,2022,MiamiDade,2422.73,2907.28
64910,04,2022,MiamiDade,3767.67,4521.2
64912,04,2022,MiamiDade,3754.23,4505.08
69000,04,2022,MiamiDade,130.01,156.01
70336,04,2022,MiamiDade,115.58,138.7
70540,04,2022,MiamiDade,115.58,138.7
70542,04,2022,MiamiDade,184.97,221.96
70543,04,2022,MiamiDade,184.97,221.96
70551,04,2022,MiamiDade,115.58,138.7
70552,04,2022,MiamiDade,184.97,221.96
70553,04,2022,MiamiDade,184.97,221.96
71550,04,2022,MiamiDade,115.58,138.7
72083,04,2022,MiamiDade,54.69,65.63
72084,04,2022,MiamiDade,54.69,65.63
72141,04,2022,MiamiDade,115.58,138.7
72142,04,2022,MiamiDade,184.97,221.96
72146,04,2022,MiamiDade,115.58,138.7
72147,04,2022,MiamiDade,184.97,221.96
72148,04,2022,MiamiDade,115.58,138.7
72149,04,2022,MiamiDade,184.97,221.96
72156,04,2022,MiamiDade,184.97,221.96
72157,04,2022,MiamiDade,184.97,221.96
72158,04,2022,MiamiDade,184.97,221.96
72195,04,2022,MiamiDade,115.58,138.7
72196,04,2022,MiamiDade,184.97,221.96
72197,04,2022,MiamiDade,184.97,221.96
73218,04,2022,MiamiDade,115.58,138.7
73219,04,2022,MiamiDade,184.97,221.96
73220,04,2022,MiamiDade,184.97,221.96
73221,04,2022,MiamiDade,115.58,138.7
73222,04,2022,MiamiDade,256.66,307.99
73223,04,2022,MiamiDade,184.97,221.96
73718,04,2022,MiamiDade,115.58,138.7
73719,04,2022,MiamiDade,184.97,221.96
73720,04,2022,MiamiDade,184.97,221.96
73721,04,2022,MiamiDade,115.58,138.7
73722,04,2022,MiamiDade,257.33,308.8
73723,04,2022,MiamiDade,184.97,221.96
74181,04,2022,MiamiDade,115.58,138.7
74182,04,2022,MiamiDade,184.97,221.96
74183,04,2022,MiamiDade,184.97,221.96
76000,04,2022,MiamiDade,27.55,33.06
76498,04,2022,MiamiDade,40.63,48.76
76881,04,2022,MiamiDade,28.22,33.86
77084,04,2022,MiamiDade,115.58,138.7
0275T,03,2022,Broward,3893.32,4671.98
0707T,03,2022,Broward,1715.8,2058.96
10060,03,2022,Broward,78.79,94.55
10061,03,2022,Broward,119.02,142.82
10120,03,2022,Broward,104.61,125.53
10121,03,2022,Broward,589.12,706.94
10140,03,2022,Broward,109.97,131.96
10160,03,2022,Broward,82.15,98.58
10180,03,2022,Broward,987.26,1184.71
11000,03,2022,Broward,36.21,43.45
11010,03,2022,Broward,311.97,374.36
11011,03,2022,Broward,311.97,374.36
11012,03,2022,Broward,987.26,1184.71
11042,03,2022,Broward,173.28,207.94
11043,03,2022,Broward,262.56,315.07
11044,03,2022,Broward,589.12,706.94
11102,03,2022,Broward,77.79,93.35
11106,03,2022,Broward,119.69,143.63
11307,03,2022,Broward,90.03,108.04
11400,03,2022,Broward,94.21,113.05
11401,03,2022,Broward,107.96,129.55
11402,03,2022,Broward,117.02,140.42
11403,03,2022,Broward,127.4,152.88
11404,03,2022,Broward,589.12,706.94
11406,03,2022,Broward,589.12,706.94
11420,03,2022,Broward,89.85,107.82
11421,03,2022,Broward,104.95,125.94
11422,03,2022,Broward,116.01,139.21
11423,03,2022,Broward,126.41,151.69
11424,03,2022,Broward,589.12,706.94
11426,03,2022,Broward,987.26,1184.71
11621,03,2022,Broward,150.88,181.06
11622,03,2022,Broward,161.6,193.92
11623,03,2022,Broward,177.37,212.84
11624,03,2022,Broward,589.12,706.94
11750,03,2022,Broward,102.59,123.11
11755,03,2022,Broward,77.79,93.35
11760,03,2022,Broward,127.4,152.88
11762,03,2022,Broward,180.38,216.46
11960,03,2022,Broward,1765.26,2118.31
12005,03,2022,Broward,173.28,207.94
12006,03,2022,Broward,173.28,207.94
12007,03,2022,Broward,90.03,108.04
12020,03,2022,Broward,262.56,315.07
12021,03,2022,Broward,173.28,207.94
