CPT,LOCALITY,YEAR,NON_FAC_LC,OCSF_STANDARD_FEE
71110,03,2023,15.48,108.0
71111,03,2023,17.63,123.0
71120,03,2023,10.67,155.0
71130,03,2023,11.78,143.0
71550,03,2023,79.03,1424.0
72020,03,2023,8.81,58.0
72040,03,2023,12.15,204.0
72050,03,2023,14.74,278.0
72052,03,2023,16.52,361.0
72070,03,2023,11.04,197.0
72072,03,2023,12.15,165.0
72074,03,2023,13.26,113.0
72080,03,2023,11.41,212.0
72081,03,2023,14.0,138.0
72082,03,2023,17.26,220.0
72083,03,2023,19.18,236.0
72084,03,2023,22.81,280.0
72100,03,2023,12.15,201.0
72110,03,2023,14.0,280.0
72114,03,2023,16.89,350.0
72120,03,2023,12.15,292.0
72141,03,2023,80.14,1424.0
72142,03,2023,97.03,1590.0
72146,03,2023,80.14,1424.0
72147,03,2023,96.66,1590.0
72148,03,2023,80.14,1424.0
72149,03,2023,96.66,1590.0
72156,03,2023,123.54,3014.0
72157,03,2023,123.54,3014.0
72158,03,2023,123.54,3014.0
72170,03,2023,9.55,191.0
72190,03,2023,13.63,210.0
72195,03,2023,79.03,1424.0
72196,03,2023,94.07,1590.0
72197,03,2023,118.06,3014.0
72202,03,2023,12.15,179.0
72220,03,2023,9.55,172.0
72285,03,2023,62.28,490.0
72295,03,2023,44.88,446.0
73000,03,2023,9.18,183.0
73010,03,2023,9.92,191.0
73020,03,2023,8.44,72.0
73030,03,2023,10.29,178.0
73040,03,2023,30.82,572.0
73050,03,2023,10.29,160.0
73060,03,2023,9.18,143.0
73070,03,2023,9.18,153.0
73080,03,2023,9.55,158.0
73090,03,2023,8.81,139.0
73100,03,2023,9.18,128.0
73110,03,2023,9.55,133.0
73115,03,2023,31.19,628.0
73120,03,2023,9.18,114.0
73130,03,2023,9.55,120.0
73140,03,2023,7.7,182.0
73218,03,2023,73.18,1424.0
73219,03,2023,87.17,1590.0
73220,03,2023,115.84,3014.0
73221,03,2023,73.55,1424.0
73222,03,2023,87.54,1590.0
73223,03,2023,116.21,3014.0
73501,03,2023,10.29,104.0
73502,03,2023,12.15,143.0
73503,03,2023,14.74,182.0
73521,03,2023,12.15,138.0
73522,03,2023,15.85,170.0
73523,03,2023,17.26,198.0
73551,03,2023,9.18,99.0
73552,03,2023,9.92,116.0
73560,03,2023,9.18,138.0
73562,03,2023,10.29,148.0
73564,03,2023,12.52,187.0
73565,03,2023,9.55,174.0
73580,03,2023,35.12,154.0
73590,03,2023,8.81,154.0
73600,03,2023,9.18,131.0
73610,03,2023,9.55,136.0
73620,03,2023,8.44,143.0
73630,03,2023,9.18,148.0
73650,03,2023,8.81,157.0
73660,03,2023,7.33,138.0
73718,03,2023,72.81,1424.0
73719,03,2023,87.17,1590.0
73720,03,2023,115.84,1424.0
73721,03,2023,73.18,1424.0
73722,03,2023,87.54,1590.0
73723,03,2023,115.84,3014.0
74181,03,2023,79.03,1424.0
74182,03,2023,93.7,1590.0
74183,03,2023,118.06,3014.0
76000,03,2023,18.23,165.0
76881,03,2023,48.58,363.0
76882,03,2023,37.48,104.0
76937,03,2023,16.75,171.0
76942,03,2023,34.52,605.0
77002,03,2023,30.82,110.0
77003,03,2023,32.67,138.0
77073,03,2023,15.04,198.0
77077,03,2023,18.74,198.0
77084,03,2023,86.43,1424.0
95861,03,2023,89.83,348.0
95864,03,2023,117.01,846.0
95865,03,2023,90.63,440.0
95870,03,2023,21.7,165.0
95886,03,2023,50.43,471.0
95905,03,2023,3.26,374.0
95911,03,2023,144.77,908.0
95913,03,2023,205.56,1543.0
95925,03,2023,31.93,550.0
95926,03,2023,30.21,550.0
95927,03,2023,29.84,495.0
95929,03,2023,86.93,495.0
95930,03,2023,20.29,204.0
95937,03,2023,38.59,271.0
95938,03,2023,50.06,1573.0
95940,03,2023,36.37,150.0
96370,03,2023,17.32,496.0
96372,03,2023,15.84,70.0
97012,03,2023,16.21,38.0
97016,03,2023,13.25,50.0
97018,03,2023,6.59,38.0
97022,03,2023,19.17,50.0
97024,03,2023,8.44,38.0
97032,03,2023,16.21,50.0
97033,03,2023,22.13,66.0
97034,03,2023,16.21,60.0
97035,03,2023,16.21,50.0
97110,03,2023,32.87,82.0
97112,03,2023,37.68,82.0
97113,03,2023,41.0,50.0
97116,03,2023,32.87,72.0
97124,03,2023,33.6,66.0
97140,03,2023,30.28,72.0
97150,03,2023,19.91,43.0
97161,03,2023,112.22,422.0
97162,03,2023,112.22,422.0
97163,03,2023,112.22,422.0
97164,03,2023,78.17,287.0
97165,03,2023,112.22,409.0
97166,03,2023,112.22,409.0
97167,03,2023,112.22,409.0
97168,03,2023,77.8,270.0
97530,03,2023,41.37,82.0
97535,03,2023,36.56,82.0
97542,03,2023,35.46,66.0
97750,03,2023,37.67,110.0
97760,03,2023,53.95,77.0
97763,03,2023,59.13,138.0
99153,03,2023,12.81,57.0
99155,03,2023,96.36,492.0
99156,03,2023,88.34,404.0
99157,03,2023,71.05,306.0
99195,03,2023,109.07,521.0
99221,03,2023,96.48,277.0
99222,03,2023,149.13,374.0
99223,03,2023,197.72,544.0
99231,03,2023,57.43,110.0
99232,03,2023,90.23,198.0
99233,03,2023,135.71,280.0
99234,03,2023,113.51,362.0
99235,03,2023,181.27,516.0
99236,03,2023,237.42,661.0
99238,03,2023,91.77,192.0
99239,03,2023,130.59,280.0
99281,03,2023,14.16,55.0
99282,03,2023,48.92,82.0
99283,03,2023,84.27,110.0
99284,03,2023,140.66,165.0
99285,03,2023,205.53,220.0
99341,03,2023,54.5,158.0
99342,03,2023,87.54,227.0
99344,03,2023,162.73,485.0
99345,03,2023,228.86,584.0
99347,03,2023,50.06,154.0
99348,03,2023,85.69,232.0
99349,03,2023,144.66,340.0
99350,03,2023,211.1,470.0
G0168,04,2023,144.3,495.0
10060,04,2023,148.39,220.0
10061,04,2023,256.55,388.0
10120,04,2023,180.84,450.0
10121,04,2023,320.04,845.0
10140,04,2023,202.33,403.0
10160,04,2023,156.52,385.0
10180,04,2023,327.09,550.0
11000,04,2023,67.37,192.0
11010,04,2023,554.37,1100.0
11011,04,2023,616.11,1650.0
11012,04,2023,810.15,1760.0
11042,04,2023,152.38,550.0
11043,04,2023,283.27,668.0
11044,04,2023,384.63,2200.0
11045,04,2023,49.25,58.0
11046,04,2023,92.22,314.0
11047,04,2023,154.89,560.0
11055,04,2023,83.54,135.0
11102,04,2023,119.12,220.0
11106,04,2023,183.5,330.0
11300,04,2023,119.17,294.0
11301,04,2023,144.13,363.0
11305,04,2023,123.92,192.0
11306,04,2023,145.21,253.0
11307,04,2023,164.73,330.0
11308,04,2023,172.83,550.0
11400,04,2023,152.1,440.0
11401,04,2023,187.42,440.0
11402,04,2023,205.29,660.0
11403,04,2023,239.09,660.0
11404,04,2023,273.75,800.0
11406,04,2023,396.17,847.0
11420,04,2023,150.65,600.0
11421,04,2023,191.42,391.0
11422,04,2023,215.52,930.0
11423,04,2023,246.47,466.0
11424,04,2023,285.93,540.0
11426,04,2023,408.93,1540.0
11621,04,2023,274.73,1210.0
11622,04,2023,300.79,1320.0
11623,04,2023,356.88,1540.0
11624,04,2023,409.35,1670.0
11720,04,2023,39.17,82.0
11721,04,2023,51.87,126.0
11730,04,2023,135.64,300.0
11732,04,2023,39.87,46.0
11740,04,2023,66.83,66.0
11750,04,2023,186.38,935.0
11755,04,2023,143.81,275.0
11760,04,2023,222.2,1100.0
11762,04,2023,342.05,469.0
11765,04,2023,192.41,770.0
11900,04,2023,67.83,132.0
11981,04,2023,124.56,440.0
11982,04,2023,140.89,440.0
12001,04,2023,116.3,550.0
12002,04,2023,141.26,660.0
12004,04,2023,164.7,676.0
12005,04,2023,220.76,880.0
12006,04,2023,258.13,1045.0
12007,04,2023,292.96,1210.0
12020,04,2023,364.69,871.0
12021,04,2023,217.22,508.0
12031,04,2023,312.94,593.0
12032,04,2023,360.65,673.0
12034,04,2023,401.41,821.0
12035,04,2023,477.59,547.0
12036,04,2023,536.88,812.0
12037,04,2023,605.05,915.0
12041,04,2023,314.55,825.0
12042,04,2023,368.37,880.0
12044,04,2023,457.37,880.0
12055,04,2023,622.77,1320.0
13101,04,2023,473.59,1386.0
13120,04,2023,425.84,480.0
13121,04,2023,506.33,1210.0
13122,04,2023,156.16,402.0
13131,04,2023,464.46,1079.0
13132,04,2023,564.25,1650.0
13133,04,2023,204.23,407.0
14000,04,2023,780.05,1038.0
14001,04,2023,1004.78,1416.0
14020,04,2023,850.22,1112.0
14021,04,2023,1049.81,1610.0
14040,04,2023,916.88,2052.0
14041,04,2023,1110.82,1893.0
14301,04,2023,1332.31,2796.0
15002,04,2023,426.41,654.0
15004,04,2023,480.0,1087.0
15050,04,2023,726.9,659.0
15100,04,2023,1088.38,1573.0
15101,04,2023,231.05,454.0
15115,04,2023,996.21,2750.0
15120,04,2023,1044.68,1810.0
15121,04,2023,258.87,628.0
15200,04,2023,1036.5,1054.0
15201,04,2023,173.54,509.0
15220,04,2023,930.82,1151.0
15221,04,2023,158.29,653.0
15240,04,2023,1123.17,2274.0
15241,04,2023,211.75,854.0
15271,04,2023,185.7,432.0
15275,04,2023,189.0,770.0
15277,04,2023,429.7,1320.0
15574,04,2023,1078.13,4400.0
15600,04,2023,404.95,987.0
15610,04,2023,442.62,978.0
15620,04,2023,539.97,1243.0
15650,04,2023,661.04,1980.0
15740,04,2023,1237.07,1950.0
15837,04,2023,1076.93,1859.0
15851,04,2023,69.95,140.0
16000,04,2023,96.33,405.0
16020,04,2023,103.33,385.0
16025,04,2023,191.37,493.0
17110,04,2023,132.74,201.0
17250,04,2023,103.9,330.0
20102,04,2023,742.79,588.0
20103,04,2023,694.1,1925.0
20205,04,2023,382.46,464.0
20220,04,2023,277.21,453.0
20225,04,2023,452.54,2135.0
20520,04,2023,260.66,770.0
20525,04,2023,565.4,1389.0
20526,04,2023,102.74,220.0
20527,04,2023,109.7,385.0
20550,04,2023,70.65,216.0
20551,04,2023,70.65,192.0
20552,04,2023,63.9,148.0
20553,04,2023,74.45,165.0
20600,04,2023,63.9,198.0
20604,04,2023,98.22,330.0
20605,04,2023,67.68,209.0
20606,04,2023,107.23,374.0
20610,04,2023,79.34,236.0
20611,04,2023,122.13,440.0
20612,04,2023,77.91,192.0
20615,04,2023,303.34,770.0
20650,04,2023,275.87,944.0
20670,04,2023,422.04,1148.0
20680,04,2023,738.31,1298.0
20694,04,2023,532.47,1397.0
20900,04,2023,472.16,2200.0
20950,04,2023,312.29,264.0
20974,04,2023,103.22,569.0
20979,04,2023,69.25,192.0
21501,04,2023,599.53,2530.0
21550,04,2023,320.24,245.0
21820,04,2023,188.3,385.0
21930,04,2023,631.1,2750.0
22310,04,2023,396.62,1462.0
22510,04,2023,2139.62,2200.0
22511,04,2023,2124.39,2200.0
22512,04,2023,871.59,1100.0
22513,04,2023,6678.02,3300.0
22514,04,2023,6639.92,2530.0
22515,04,2023,3429.25,1210.0
23000,04,2023,667.37,1265.0
23030,04,2023,540.04,1891.0
23031,04,2023,526.05,935.0
23075,04,2023,636.7,2750.0
23500,04,2023,284.86,918.0
23505,04,2023,457.75,660.0
23545,04,2023,458.3,3300.0
23570,04,2023,297.24,880.0
23600,04,2023,419.99,1123.0
23605,04,2023,599.68,1320.0
23620,04,2023,343.75,660.0
23650,04,2023,425.2,1533.0
23665,04,2023,552.61,1657.0
23675,04,2023,701.79,2200.0
23930,04,2023,446.56,627.0
23931,04,2023,366.6,397.0
24065,04,2023,310.35,213.0
24066,04,2023,773.79,707.0
24075,04,2023,658.5,1511.0
24200,04,2023,263.02,213.0
24201,04,2023,680.46,1692.0
24500,04,2023,457.56,1070.0
24505,04,2023,640.93,990.0
24530,04,2023,485.39,1275.0
24535,04,2023,790.96,1540.0
24560,04,2023,420.39,605.0
24565,04,2023,690.1,2200.0
24576,04,2023,441.75,605.0
24577,04,2023,708.67,880.0
24600,04,2023,487.61,935.0
24650,04,2023,332.2,846.0
24655,04,2023,569.35,1482.0
24670,04,2023,370.37,440.0
24675,04,2023,584.83,1506.0
25065,04,2023,306.83,293.0
25075,04,2023,637.5,1155.0
25246,04,2023,232.04,204.0
25500,04,2023,358.69,605.0
25505,04,2023,645.81,935.0
25520,04,2023,737.44,1908.0
25530,04,2023,332.08,550.0
25535,04,2023,628.82,935.0
25560,04,2023,366.1,605.0
25565,04,2023,667.84,1045.0
25600,04,2023,424.74,957.0
25605,04,2023,693.46,1824.0
25622,04,2023,388.11,908.0
25624,04,2023,621.77,874.0
25630,04,2023,388.46,992.0
25635,04,2023,589.47,799.0
25650,04,2023,420.92,605.0
25675,04,2023,583.33,664.0
26010,04,2023,409.7,1600.0
26011,04,2023,574.94,1226.0
26055,04,2023,710.18,1705.0
26115,04,2023,670.13,1292.0
26160,04,2023,743.16,1815.0
26341,04,2023,144.13,412.0
26600,04,2023,378.04,771.0
26605,04,2023,416.55,1269.0
26641,04,2023,531.28,473.0
26645,04,2023,551.93,935.0
26670,04,2023,446.36,385.0
26675,04,2023,588.89,691.0
26700,04,2023,436.88,578.0
26705,04,2023,557.05,507.0
26720,04,2023,253.4,499.0
26725,04,2023,434.92,912.0
26740,04,2023,291.63,411.0
26742,04,2023,477.33,561.0
26750,04,2023,238.75,612.0
26755,04,2023,408.39,1072.0
26770,04,2023,367.86,868.0
26775,04,2023,499.42,1750.0
26991,04,2023,890.81,1100.0
27047,04,2023,622.76,1116.0
27093,04,2023,276.77,440.0
27096,04,2023,191.41,748.0
27200,04,2023,236.36,815.0
27220,04,2023,539.7,1980.0
27230,04,2023,622.15,1124.0
27246,04,2023,501.8,2113.0
27301,04,2023,844.01,2813.0
27327,04,2023,618.53,1320.0
27372,04,2023,730.66,776.0
27500,04,2023,670.46,1089.0
27508,04,2023,669.98,1089.0
27516,04,2023,659.54,880.0
27520,04,2023,411.41,1147.0
27530,04,2023,386.35,1279.0
27532,04,2023,793.97,1430.0
27538,04,2023,613.89,805.0
27560,04,2023,477.71,1980.0
27603,04,2023,654.55,1650.0
27604,04,2023,548.49,451.0
27605,04,2023,386.84,816.0
27614,04,2023,722.33,1494.0
27630,04,2023,643.42,1925.0
27685,04,2023,792.65,3520.0
27750,04,2023,439.57,1100.0
27752,04,2023,686.81,2200.0
27760,04,2023,415.43,715.0
27762,04,2023,616.95,1925.0
27767,04,2023,365.86,1320.0
27780,04,2023,389.79,770.0
27781,04,2023,557.61,2310.0
27786,04,2023,393.78,1040.0
27788,04,2023,541.63,1599.0
27808,04,2023,420.34,1144.0
27810,04,2023,606.85,1135.0
27816,04,2023,415.75,1209.0
27818,04,2023,630.98,1818.0
27824,04,2023,401.49,880.0
27825,04,2023,698.56,1496.0
28001,04,2023,202.32,788.0
28002,04,2023,290.57,1210.0
28003,04,2023,460.0,1540.0
28008,04,2023,502.94,1138.0
28020,04,2023,655.74,1925.0
28022,04,2023,575.6,2090.0
28035,04,2023,631.38,1367.0
28039,04,2023,576.94,1710.0
28043,04,2023,451.15,825.0
28045,04,2023,568.94,2200.0
28060,04,2023,610.92,1650.0
28062,04,2023,678.03,1199.0
28080,04,2023,626.4,2200.0
28086,04,2023,634.33,1320.0
28090,04,2023,547.57,1870.0
28092,04,2023,493.44,1080.0
28100,04,2023,738.61,1980.0
28104,04,2023,620.35,1045.0
28110,04,2023,538.95,1430.0
28111,04,2023,563.9,1650.0
28112,04,2023,570.08,1540.0
28113,04,2023,688.24,1815.0
28116,04,2023,940.1,2200.0
28118,04,2023,720.87,1705.0
28119,04,2023,618.36,1346.0
28120,04,2023,807.45,1760.0
28122,04,2023,702.26,1100.0
28124,04,2023,556.64,1496.0
28126,04,2023,457.9,1815.0
28153,04,2023,473.69,1650.0
28190,04,2023,281.81,394.0
28192,04,2023,537.87,936.0
28193,04,2023,611.4,1100.0
28200,04,2023,585.34,1232.0
28202,04,2023,708.42,1265.0
28208,04,2023,578.16,935.0
28220,04,2023,527.91,1172.0
28226,04,2023,753.54,1540.0
28230,04,2023,509.42,1014.0
28232,04,2023,438.85,330.0
28234,04,2023,478.48,785.0
28250,04,2023,705.95,2178.0
28270,04,2023,572.07,605.0
28285,04,2023,635.0,1100.0
28286,04,2023,513.65,884.0
28288,04,2023,713.0,1870.0
28289,04,2023,816.92,1320.0
28291,04,2023,821.97,3905.0
28292,04,2023,819.27,2420.0
28295,04,2023,1276.08,4979.0
28296,04,2023,1035.39,3025.0
28297,04,2023,1218.87,2125.0
28298,04,2023,985.96,2200.0
28299,04,2023,1189.83,2970.0
28308,04,2023,676.31,1100.0
28322,04,2023,958.69,660.0
28400,04,2023,304.88,1023.0
28405,04,2023,572.65,1650.0
28430,04,2023,296.04,605.0
28435,04,2023,467.69,1870.0
28450,04,2023,256.75,605.0
28470,04,2023,265.1,715.0
28475,04,2023,314.28,770.0
28490,04,2023,172.16,549.0
28496,04,2023,538.48,908.0
28505,04,2023,783.23,1815.0
28510,04,2023,146.16,414.0
28515,04,2023,197.41,495.0
28525,04,2023,676.18,1524.0
28530,04,2023,138.06,468.0
28545,04,2023,387.15,553.0
28585,04,2023,1067.48,4192.0
28636,04,2023,374.65,591.0
28645,04,2023,774.68,825.0
28660,04,2023,154.03,330.0
28740,04,2023,1000.87,2624.0
28750,04,2023,942.52,1870.0
28755,04,2023,597.17,1650.0
28820,04,2023,358.03,2200.0
28825,04,2023,348.64,2145.0
28890,04,2023,360.93,1155.0
29035,04,2023,313.34,1359.0
29055,04,2023,274.63,289.0
29058,04,2023,154.77,228.0
29065,04,2023,120.26,302.0
29075,04,2023,109.53,284.0
29085,04,2023,118.93,260.0
29086,04,2023,90.69,440.0
29105,04,2023,103.81,214.0
29125,04,2023,81.13,163.0
29130,04,2023,53.05,165.0
29131,04,2023,66.28,220.0
29240,04,2023,34.93,124.0
29260,04,2023,35.31,110.0
29280,04,2023,35.69,110.0
29325,04,2023,336.75,330.0
29345,04,2023,168.91,380.0
29355,04,2023,177.52,330.0
29358,04,2023,198.86,440.0
29365,04,2023,153.56,220.0
29405,04,2023,97.17,330.0
29425,04,2023,90.34,220.0
29435,04,2023,141.6,275.0
29445,04,2023,154.14,468.0
29450,04,2023,177.01,220.0
29505,04,2023,107.14,249.0
29515,04,2023,87.18,179.0
29540,04,2023,33.79,82.0
29550,04,2023,22.54,124.0
29580,04,2023,75.2,116.0
29700,04,2023,76.13,119.0
29705,04,2023,77.47,151.0
29730,04,2023,78.62,192.0
29740,04,2023,123.82,77.0
29870,04,2023,679.06,3300.0
36140,04,2023,600.42,374.0
36589,04,2023,204.34,825.0
36904,04,2023,2122.72,9219.0
38220,04,2023,180.66,183.0
38500,04,2023,431.99,616.0
62264,04,2023,521.12,1441.0
62267,04,2023,317.7,660.0
62272,04,2023,226.06,595.0
62273,04,2023,201.8,324.0
62281,04,2023,285.0,544.0
62282,04,2023,366.32,512.0
62290,04,2023,411.43,1358.0
62291,04,2023,378.88,1276.0
62302,04,2023,304.13,660.0
62304,04,2023,302.27,1320.0
62320,04,2023,200.99,883.0
62321,04,2023,306.91,1305.0
62322,04,2023,165.92,822.0
62323,04,2023,302.3,1276.0
62324,04,2023,164.66,777.0
62325,04,2023,297.76,1164.0
62326,04,2023,165.9,812.0
62327,04,2023,314.54,1180.0
62368,04,2023,53.65,210.0
63650,04,2023,2659.79,1224.0
63661,04,2023,829.62,990.0
64400,04,2023,137.63,424.0
64405,04,2023,96.67,358.0
64417,04,2023,187.39,550.0
64418,04,2023,104.48,550.0
64420,04,2023,115.12,675.0
64421,04,2023,39.0,660.0
64425,04,2023,130.38,440.0
64450,04,2023,88.87,386.0
64451,04,2023,265.37,980.0
64454,04,2023,257.78,1100.0
64455,04,2023,58.89,253.0
64479,04,2023,311.34,990.0
64480,04,2023,158.27,484.0
64483,04,2023,287.79,974.0
64484,04,2023,131.52,434.0
64490,04,2023,224.87,715.0
64491,04,2023,115.43,358.0
64492,04,2023,116.19,396.0
64493,04,2023,208.26,715.0
64494,04,2023,107.23,363.0
64495,04,2023,107.23,363.0
64505,04,2023,182.43,688.0
64510,04,2023,170.97,688.0
64520,04,2023,266.29,688.0
64530,04,2023,270.82,688.0
64555,04,2023,2491.26,8850.0
64590,04,2023,316.32,688.0
64595,04,2023,275.95,507.0
64600,04,2023,567.92,480.0
64610,04,2023,1024.5,2000.0
64615,04,2023,211.02,550.0
64616,04,2023,183.61,484.0
64624,04,2023,452.5,1600.0
64625,04,2023,550.15,2023.0
64632,04,2023,106.26,385.0
64633,04,2023,511.13,1210.0
64634,04,2023,298.19,440.0
64635,04,2023,515.68,1210.0
64636,04,2023,280.31,440.0
64640,04,2023,288.66,962.0
64681,04,2023,541.07,1500.0
64721,04,2023,560.68,1870.0
69000,04,2023,224.79,638.0
95851,04,2023,24.33,94.0
95852,04,2023,20.2,74.0
95970,04,2023,23.21,95.0
95971,04,2023,57.15,265.0
95972,04,2023,68.71,248.0
95991,04,2023,130.21,460.0
97597,04,2023,116.93,220.0
97605,04,2023,48.25,116.0
97606,04,2023,57.69,129.0
97607,04,2023,419.51,1679.0
97608,04,2023,422.69,1650.0
98941,04,2023,44.69,209.0
99151,04,2023,70.12,400.0
99152,04,2023,58.97,265.0
99202,04,2023,85.28,230.0
99203,04,2023,134.57,356.0
99204,04,2023,198.16,530.0
99205,04,2023,261.84,700.0
99211,04,2023,26.59,66.0
99212,04,2023,66.52,178.0
99213,04,2023,106.19,285.0
99214,04,2023,150.02,400.0
99215,04,2023,210.3,568.0
99441,04,2023,64.62,88.0
99442,04,2023,106.19,126.0
99443,04,2023,148.12,198.0
99457,04,2023,56.36,264.0
G0179,04,2023,48.54,110.0
G0180,04,2023,60.48,165.0
G0181,04,2023,121.54,275.0
G0283,04,2023,14.06,44.0
G0289,04,2023,56.16,312.0
G0372,04,2023,10.28,72.0
11960,04,2023,1254.07,4400.0
13160,04,2023,1006.91,996.0
14302,04,2023,277.01,1105.0
14350,04,2023,815.76,1254.0
15734,04,2023,1954.33,4708.0
15736,04,2023,1546.7,3765.0
15738,04,2023,1623.42,4002.0
15750,04,2023,1173.23,1995.0
15769,04,2023,611.67,2640.0
15777,04,2023,277.66,990.0
15836,04,2023,1005.38,4400.0
15845,04,2023,1337.05,3953.0
15852,04,2023,60.88,152.0
15860,04,2023,138.62,233.0
20240,04,2023,171.21,458.0
20245,04,2023,441.33,1100.0
20660,04,2023,343.78,121.0
20690,04,2023,765.9,1650.0
20692,04,2023,1421.78,3008.0
20693,04,2023,553.79,1377.0
20696,04,2023,1484.92,6490.0
20703,04,2023,134.02,510.0
20704,04,2023,190.96,750.0
20802,04,2023,3550.28,15654.0
20805,04,2023,4227.14,13286.0
20808,04,2023,5106.75,12053.0
20816,04,2023,2660.11,6066.0
20822,04,2023,2287.18,5016.0
20824,04,2023,2664.29,6066.0
20827,04,2023,2351.51,5159.0
20902,04,2023,354.22,1310.0
20910,04,2023,603.24,1218.0
20924,04,2023,638.8,702.0
20931,04,2023,156.22,660.0
20932,04,2023,987.07,3600.0
20937,04,2023,230.46,921.0
20938,04,2023,256.06,1012.0
20939,04,2023,97.61,207.0
20956,04,2023,3418.02,11000.0
20970,04,2023,3686.99,7355.0
20972,04,2023,3677.38,6821.0
20973,04,2023,3886.98,6706.0
20975,04,2023,232.71,550.0
20985,04,2023,189.92,803.0
21556,04,2023,683.25,1353.0
21600,04,2023,729.36,916.0
21615,04,2023,834.03,2395.0
21931,04,2023,620.23,2321.0
22010,04,2023,1312.2,5390.0
22015,04,2023,1278.52,4675.0
22102,04,2023,1004.96,3600.0
22110,04,2023,1462.88,6050.0
22114,04,2023,1615.42,3080.0
22116,04,2023,199.96,825.0
22206,04,2023,3383.55,12100.0
22207,04,2023,3290.06,12100.0
22208,04,2023,828.54,3300.0
22212,04,2023,2051.31,8124.0
22214,04,2023,2052.81,7000.0
22216,04,2023,502.06,2000.0
22224,04,2023,2096.4,5922.0
22325,04,2023,2047.07,6092.0
22326,04,2023,2123.62,4961.0
22327,04,2023,2141.13,8816.0
22533,04,2023,2208.32,7480.0
22534,04,2023,500.01,1705.0
22551,04,2023,2380.33,12750.0
22552,04,2023,560.27,3300.0
22554,04,2023,1748.49,6883.0
22556,04,2023,2299.35,6000.0
22558,04,2023,2075.92,7526.0
22585,04,2023,452.81,1855.0
22595,04,2023,2137.85,4950.0
22600,04,2023,1813.67,6044.0
22610,04,2023,1768.03,5943.0
22612,04,2023,2156.95,7468.0
22614,04,2023,550.28,2114.0
22630,04,2023,2196.48,7526.0
22632,04,2023,458.79,1210.0
22633,04,2023,2502.37,8250.0
22634,04,2023,682.27,2750.0
22800,04,2023,1854.58,6944.0
22802,04,2023,2883.42,7882.0
22808,04,2023,2503.6,8965.0
22810,04,2023,2604.17,6386.0
22830,04,2023,1115.5,4146.0
22840,04,2023,1059.5,4080.0
22842,04,2023,1072.75,3933.0
22843,04,2023,1148.6,4000.0
22845,04,2023,1025.5,4400.0
22846,04,2023,1068.72,4201.0
22848,04,2023,496.4,2000.0
22849,04,2023,1790.57,6303.0
22850,04,2023,996.49,3575.0
22852,04,2023,956.86,3455.0
22853,04,2023,362.14,2003.0
22854,04,2023,474.85,1548.0
22855,04,2023,1525.87,3886.0
